"Namespace","Key","SourceString","LocalizedString"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_Shockwave_1Description","While active deals <b>{Damage}|round()</> <me_StrikeDam>Strike Damage</> every second in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.","Пока активно, наносит <b>{Damage}|round()</> <me_StrikeDam>дробящего урона</> каждую секунду в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_Unshackled_0Name","Unshackled","Высвобождение"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_Unshackled_1Description","You can <me_Channel>channel</> other abilities during Stoneform.\n<b>{DmgReduction_UI}|round()%</> less Damage reduction.","Во время действия окаменения вы можете <me_Channel>поддерживать</> другие умения.\n<b>-{DmgReduction_UI}|round()%</> снижения урона."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_Unshackled_2DescriptionShort","You can channelduring Stoneform","Во время действия окаменения вы можете <me_Channel>поддерживать</> другие умения"
"Masteries/st_mastery_earth_passives","GrandMagic_0Name","Grand Magic","Великая магия"
"Masteries/st_mastery_earth_passives","GrandMagic_1Description","<b_gold>Level {CurrentLevel}:</>\n<b>{DmgCurrent}|floor()%</> increased Spell Damage\n<b>+{MPCurrent}|floor()</> Maximum Energy\n\n<b_gold>Level {NextLevel}:</>\n<b>{DmgNext}|floor()%</> increased Spell Damage\n<b>+{MPNext}|floor()</> Maximum Energy","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{DmgCurrent}|floor()%</> урона чарами\n<b>+{MPCurrent}|floor()</> запаса энергии\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{DmgNext}|floor()%</> урона чарами\n<b>+{MPNext}|floor()</> запаса энергии"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Cost_0Name","Spell Damage and Cost","Урон чарами и затраты"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Cost_1Description","<b>30%</> increased Spell Damage\n<b>10%</> increased Energy Cost with Spells","<b>+30%</> урона чарами\n<b>+10%</> расхода энергии на чары"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Energy_0Name","Spell Damage","Урон чарами"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Energy_1Description","Gain <b>1%</> increased Spell Damage for every <b>20</> Maximum Energy","Дает <b>+1%</> урона чарами за каждые <b>20</> запаса энергии"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Overwhelm_0Name","Overwhelm Damage","Сокрушающий урон"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Overwhelm_1Description","<b>20%</> increased Damage with <me_Overwhelm>Overwhelm</> spells","<b>+20%</> урона <me_Overwhelm>сокрушающими</> чарами"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Ailment_0Name","Ailment Chance","Шанс хвори"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Ailment_1Description","<b>30%</> increased Spell <me_AilmentChance>Ailment Chance</>","<b>+30%</> <me_AilmentChance>шанса хвори</> от чар"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Crit_0Name","Critical Chance","Крит. шанс"
"Masteries/st_mastery_earth_passives","GrandMagic_Feat_Crit_1Description","<b>30%</> increased Spell <me_Critical>Critical Hit</> Chance","<b>+30%</> шанса <me_Critical>критического удара</> чарами"
"Masteries/st_mastery_earth_passives","EarthAttunement_0Name","Earth Attunement","Гармония тверди"
"Masteries/st_mastery_earth_passives","EarthAttunement_1Description","<b_gold>Level {CurrentLevel}:</>\n<b>{FireDmgCurrent}|floor()%</> increased <me_FireDam>Fire Damage</>\n<b>{PhysDmgCurrent}|floor()%</> increased <me_Physical>Physical Damage</>\n\n<b_gold>Level {NextLevel}:</>\n<b>{FireDmgNext}|floor()%</> increased <me_FireDam>Fire Damage</>\n<b>{PhysDmgNext}|floor()%</> increased <me_Physical>Physical Damage</>","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{FireDmgCurrent}|floor()%</> <me_FireDam>урона огнем</>\n<b>+{PhysDmgCurrent}|floor()%</> <me_Physical>физического урона</>\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{FireDmgNext}|floor()%</> <me_FireDam>урона огнем</>\n<b>+{PhysDmgNext}|floor()%</> <me_Physical>физического урона</>"
"Masteries/st_mastery_earth_passives","EarthAttunement_Feat_Weapon_0Name","Weapon","Оружие"
"Masteries/st_mastery_earth_passives","EarthAttunement_Feat_Weapon_1Description","<b>{WeaponDmg}%</> increased <me_FireDam>Fire</> and <me_Physical>Physical</> Weapon Damage\n<b>{AttackSpeed}%</> increased Attack Speed","<b>+{WeaponDmg}%</> <me_Physical>физического урона</> и <me_FireDam>урона огнем</> от оружия\n<b>+{AttackSpeed}%</> скорости атаки"
"Masteries/st_mastery_earth_passives","EarthAttunement_Feat_Spell_0Name","Spell","Чары"
"Masteries/st_mastery_earth_passives","EarthAttunement_Feat_Spell_1Description","<b>{SpellDmg}%</> increased <me_FireDam>Fire</> and <me_Physical>Physical</> Spell Damage\n<b>{CastSpeed}%</> increased Cast Speed","<b>{SpellDmg}%</> <me_Physical>физического урона</> и <me_FireDam>урона огнем</> от чар\n<b>+{CastSpeed}%</> скорости сотворения"
"Masteries/st_mastery_earth_passives","EarthAttunement_Feat_Area_0Name","Area","Область"
"Masteries/st_mastery_earth_passives","EarthAttunement_Feat_Area_1Description","<b>15%</> increased Area Damage.","<b>+15%</> урона областными умениями"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_0Name","Arcane Abundance","Изобилие магии"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_1Description","<b_gold>Level {CurrentLevel}:</>\r\n<b>+{MPCurrent}|floor()</> Maximum Energy\r\n<b>{PerEnergyCurrent}|floor()%</> increased Maximum Energy\r\n\r\n<b_gold>Level {NextLevel}:</>\r\n<b>+{MPNext}|floor()</> Maximum Energy\r\n<b>{PerEnergyNext}|floor()%</> increased Maximum Energy","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{MPCurrent}|floor()</> энергии\n<b>+{PerEnergyCurrent}|floor()%</> энергии\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{MPNext}|floor()</> энергии\n<b>+{PerEnergyNext}|floor()%</> энергии"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_Feat_Energy_0Name","Energy","Энергия"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_Feat_Energy_1Description","<b>+30</> Maximum Energy\r\nUnlocks <me_EtherShield>Ether Shield</>.","<b>+30</> энергии\nОткрывает <me_EtherShield>Эфирный щит</>."
"Masteries/st_mastery_earth_passives","ArcaneAbundance_Feat_Cost_0Name","Cost","Затраты"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_Feat_Cost_1Description","<b>15%</> increased Maximum Energy\n<b>10%</> increased Skill Cost","<b>+15%</> энергии\n<b>+10%</> расхода энергии на умения"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_Feat_Regen_0Name","Regen","Регенерация"
"Masteries/st_mastery_earth_passives","ArcaneAbundance_Feat_Regen_1Description","Regenerate <b>1%</> of Energy per second","Регенерирует <b>1%</> энергии в секунду"
"Masteries/st_mastery_earth_passives","Combustion_0Name","Combustion","Сожжение"
"Masteries/st_mastery_earth_passives","Combustion_1Description","<b_gold>Level {CurrentLevel}:</>\r\n<b>{DmgCurrent}|floor()%</> increased <me_FireDam>Fire Damage</>\r\nWhen you kill a <me_Burn>Burning</> enemy you have a 25% chance to cause an explosion dealing <b>{Dmg}|floor()</> <me_FireDam>Fire Damage</> in a <b>{RadiusCurrent}|fmt(min_frac=1,max_frac=1)m</> radius.\r\n\r\n<b_gold>Level {NextLevel}:</>\r\n<b>{DmgNext}|floor()%</> increased <me_FireDam>Fire Damage</>\r\nWhen you kill a <me_Burn>Burning</> enemy you have a 25% chance to cause an explosion dealing <b>{Dmg}|floor()</> <me_FireDam>Fire Damage</> in a <b>{RadiusNext}|fmt(min_frac=1,max_frac=1)m</> radius.","<b_gold>Уровень {CurrentLevel}:</>\r\n<b>+{DmgCurrent}|floor()%</> <me_FireDam>урона огнем</>\nПри убийстве <me_Burn>горящего</> врага вы с 25% шансом вызываете взрыв, наносящий <b>{Dmg}|floor()</> <me_FireDam>урона огнем</> в <b>{RadiusCurrent}|fmt(min_frac=1,max_frac=1)м</> области\r\n\r\n<b_gold>Уровень {NextLevel}:</>\r\n<b>{DmgNext}|floor()%</> <me_FireDam>урона огнем</>\r\nПри убийстве <me_Burn>горящего</> врага вы с 25% шансом вызываете взрыв, наносящий <b>{Dmg}|floor()</> <me_FireDam>урона огнем</> в <b>{RadiusNext}|fmt(min_frac=1,max_frac=1)м</> области"
"Masteries/st_mastery_earth_passives","Combustion_Feat_Radius_0Name","Radius","Область"
"Masteries/st_mastery_earth_passives","Combustion_Feat_Radius_1Description","Explosion has <b>+0.5m</> radius","Взрыв получает <b>+0.5м</> области"
"Masteries/st_mastery_earth_passives","Combustion_Feat_Chance_0Name","Chance","Шанс"
"Masteries/st_mastery_earth_passives","Combustion_Feat_Chance_1Description","<b>+10%</> Chance for Explosion","<b>+10%</> шанса взрыва"
"Masteries/st_mastery_earth_passives","Combustion_Feat_Damage_0Name","Damage","Урон"
"Masteries/st_mastery_earth_passives","Combustion_Feat_Damage_1Description","Explosion has <b>-0.5m</> radius and <b>50%</> more damage","Взрыв получает <b>-0.5м</> области и <b>+50%</> урона"
"Masteries/st_mastery_earth_passives","ConcussiveForce_0Name","Concussive Force","Сотрясающая сила"
"Masteries/st_mastery_earth_passives","ConcussiveForce_1Description","<b_gold>Level {CurrentLevel}:</>\r\nUnlocks <b>Stagger - Stun</>\r\n<b>{PhysDmgCurrent}|floor()%</> increased <me_Physical>Physical Damage</>\r\n<b>{StaggerChanceCurrent}|floor()%</> increased <me_Stagger>Staggered</> Chance\r\n<b>{PowerCurrent}|floor()%</> increased <me_Stagger>Staggered</> <me_AilmentPower>Power</>\r\n<b>{StunDurationCurrent}|floor()%</> increased <me_Stun>Stun</> Duration\r\n\r\n<b_gold>Level {NextLevel}:</>\r\nUnlocks <b>Stagger - Stun</>\r\n<b>{PhysDmgNext}|floor()%</> increased <me_Physical>Physical Damage</>\r\n<b>{StaggerChanceNext}|floor()%</> increased <me_Stagger>Staggered</> Chance\r\n<b>{PowerNext}|floor()%</> increased <me_Stagger>Staggered</> <me_AilmentPower>Power</>\r\n<b>{StunDurationNext}|floor()%</> increased <me_Stun>Stun</> Duration\r\n\r\n<b>Stagger - Stun</>\r\nWhen you apply <me_Stagger>Stagger</>, you have a +<b>1%</> chance per <me_Stagger>Staggered</> stack on target to <me_Stun>Stun</> for <b>1.5</>s.","<b_gold>Уровень {CurrentLevel}:</>\r\nОткрывает <b>Ошеломляющее оглушение</>\r\n<b>+{PhysDmgCurrent}|floor()%</> <me_Physical>физического урона</>\r\n<b>+{StaggerChanceCurrent}|floor()%</> шанса <me_Stagger>ошеломления</>\r\n<b>+{PowerCurrent}|floor()%</> <me_AilmentPower>силы</> <me_Stagger>ошеломления</>\r\n<b>+{StunDurationCurrent}|floor()%</> длительности <me_Stun>оглушения</>\r\n\r\n<b_gold>Уровень {NextLevel}:</>\r\nОткрывает <b>Ошеломляющее оглушение</>\r\n<b>+{PhysDmgNext}|floor()%</> <me_Physical>физического урона</>\r\n<b>+{StaggerChanceNext}|floor()%</> шанса <me_Stagger>ошеломления</>\r\n<b>+{PowerNext}|floor()%</> <me_AilmentPower>силы</> <me_Stagger>ошеломления</>\r\n<b>+{StunDurationNext}|floor()%</> длительности <me_Stun>оглушения</>\r\n\r\n<b>Ошеломляющее оглушение</>: при накладывании <me_Stagger>ошеломления</> вы с <b>+1%</> шансом за каждый заряд <me_Stagger>ошеломления</> на враге <me_Stun>оглушаете</> его на <b>1.5</> сек."
"Masteries/st_mastery_earth_passives","ConcussiveForce_Feat_StunDuration_0Name","Stun Duration","Длительность оглушения"
"Masteries/st_mastery_earth_passives","ConcussiveForce_Feat_StunDuration_1Description","<b>{StunDuration}%</> increased <me_Stun>Stun</> Duration","<b>+{StunDuration}%</> длительности оглушения"
"Masteries/st_mastery_earth_passives","ConcussiveForce_Feat_StaggerAmount_0Name","Stagger Amount","Предел ошеломления"
"Masteries/st_mastery_earth_passives","ConcussiveForce_Feat_StaggerAmount_1Description","+<b>{MaxStagger}</> Maximum <me_Stagger>Stagger</>","<b>+{MaxStagger}</> предела ошеломления"
"Masteries/st_mastery_earth_passives","ConcussiveForce_Feat_Damage_0Name","Damage on Immobilized","Урон по обездвиженным"
"Masteries/st_mastery_earth_passives","ConcussiveForce_Feat_Damage_1Description","<b>{Damage}%</> increased Damage against Immobilized enemies","<b>+{Damage}%</> урона по обездвиженным врагам"
"Masteries/st_mastery_earth_passives","Cremation_0Name","Cremation","Кремация"
"Masteries/st_mastery_earth_passives","Cremation_1Description","<b_gold>Level {CurrentLevel}:</>\n<b>{ChanceCurrent}|floor()%</> increased <me_Burn>Burn</> Chance\n<b>{PowerCurrent}|floor()%</> increased <me_Burn>Burn</> <me_AilmentPower>Power</>\n\n<b_gold>Level {NextLevel}:</>\n<b>{ChanceNext}|floor()%</> increased <me_Burn>Burn</> Chance\n<b>{PowerNext}|floor()%</> increased <me_Burn>Burn</> <me_AilmentPower>Power</>","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{ChanceCurrent}|floor()%</> шанса <me_Burn>горения</>\n<b>+{PowerCurrent}|floor()%</> <me_AilmentPower>силы</> <me_Burn>горения</>\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{ChanceNext}|floor()%</> шанса <me_Burn>горения</>\n<b>+{PowerNext}|floor()%</> <me_AilmentPower>силы</> <me_Burn>горения</>"
"Masteries/st_mastery_earth_passives","Cremation_Feat_Power_0Name","Power","Сила"
"Masteries/st_mastery_earth_passives","Cremation_Feat_Power_1Description","<b>50%</> increased <me_Burn>Burn</> <me_AilmentPower>Power</>\n<b>20%</> reduced <me_Burn>Burn</> Chance","<b>+50%</> <me_AilmentPower>силы</> <me_Burn>горения</>\n<b>-20%</> шанса <me_Burn>горения</>"
"Masteries/st_mastery_earth_passives","Cremation_Feat_Chance_0Name","Chance","Шанс"
