Namespace,Key,SourceString,LocalizedString
ARTICY,DFr_C852DD47_0x010001260000F4E8.Text,"I may not be able to attack <i>you</>, directly, but the same isn't true of poor old Glaukos...","Может быть, я и не могу напасть на <i>тебя</> напрямую, но то же самое нельзя сказать о бедном старом Главке..."
ARTICY,DFr_A585E5FD_0x010001260000F4FD.Text,It's been <i>too long</> since I last saw him face-to-face.,"Прошло <i>слишком</> много времени с тех пор, как я в последний раз видела его лицом к лицу."
ARTICY,DFr_A75BCD2D_0x010001260000E4B3.Text,Aaaagghhh!,А-а-агх!
ARTICY,DFr_A1C66B35_0x010001260000EBAE.Text,That was Glaukos! He's in trouble!,Это был Главк! Он в беде!
ARTICY,DFr_A5E0D95B_0x010001260001207A.Text,AAAGHH!,А-А-АГХ!
ARTICY,DFr_A3BB5C71_0x010001260000E4C3.Text,"I've left a gift for you, just ahead. I hope you enjoy it.","Я оставила для тебя подарок. Надеюсь, он тебе понравится."
ARTICY,DFr_D11F8E0E_0x010001260000F50E.Text,Oh no…,О нет...
ARTICY,DFr_7F461CF7_0x010001260000E4CB.Text,Ahh... here...,Ах... сюда...
ARTICY,DFr_25B3C096_0x010001260000E4D4.Text,I'm sorry. I was no match for her. Ahh.... it's been a long time since I've felt pain like this...,Мне очень жаль. Я ей не ровня. Давненько я не испытывал такой боли...
ARTICY,Dlg_B867E088_0x010001260000E507.Text,Are you going to be alright?,С тобой все будет в порядке?
ARTICY,DFr_624CDEC0_0x010001260000E50F.Text,"I don't have long left... Maybe this is what I deserve, in the end...","Мне осталось недолго... Может быть, это то, что я заслужил, в конце концов..."
ARTICY,DFr_784DA474_0x010001260000E516.Text,But <i>you</>... free Skylla. She doesn't…  deserve Eternal Punishment. She… never did. Make… make things… r...,Но <i>ты</>... освободи Сциллу. Она не... заслуживает Вечной кары. Она... никогда не заслуживала. Сделай... сделай все... р...
ARTICY,DFr_5F89584A_0x010001260000E4E1.Text,Oh... old friend…,Ох... старый друг...
ARTICY,DFr_ECDB400C_0x010001260000E52D.Text,<i>No... </>,<i>Нет...</>
ARTICY,DFr_09EF4270_0x010001260001208F.Text,*Laughing* I was never going to let anyone who helped you survive.,"*Смеется* Я никогда не позволю выжить тому, кто помог тебе."
ARTICY,DFr_D1808C84_0x0100012600012095.Text,Skylla! Wake up! I have a meal for you...,Сцилла! Просыпайся! У меня появилась закуска для тебя...
ARTICY,DFr_347FA134_0x01000126000120C0.Text,HUNGRY! SO HUNGRY!,ГОЛОДНА! ОЧЕНЬ ГОЛОДНА!
ARTICY,DFr_EFAFC9BF_0x01000126000120D6.Text,"Goodbye, little rat.","Прощай, маленькая крыса."
ARTICY,DFr_E98BF4A3_0x01000126000120EC.Text,FOOD! YES! YEEESSS!,ЕДА! ДА! ДА-А-А-А!
ARTICY,DFr_A3337477_0x01000126000120FA.Text,MMM. YOU SMELL GOOOOOD!,М-М-М. ТЫ ПАХНЕШЬ ПРОСТО ЗАМЕЧАТЕЛЬНО!
ARTICY,DFr_A461EBCD_0x0100012600012108.Text,THE HUNGER! IT HURTS!,ГОЛОД! ЭТО БОЛЬНО!
ARTICY,DFr_4D694208_0x0100012600012116.Text,I NEED TO EAT! PLEASE!,МНЕ НУЖНО ПОЕСТЬ! ПОЖАЛУЙСТА!
ARTICY,DFr_871E15F2_0x01000126000121F0.Text,"In the days to come, you'll wish you'd died a clean death in battle. This much, I promise you.","В последующие дни ты будешь жалеть, что не умер храброй смертью в бою. Это я тебе обещаю."
ARTICY,DFr_C06CFA40_0x01000126000121E3.Text,"So, you defeated Skylla? I thought you might. I have <i>far </>more planned for you.","Значит, ты победил Сциллу? Я так и думала, что сможешь. Теперь у меня <i>гораздо больше</> планов на тебя."
ARTICY,DFr_C4150DE5_0x010001260000E57E.Text,Ugh... *Coughing* Gods...,Угх... *Кашляет* Боги...
ARTICY,DFr_7D3A578A_0x0100012600012123.Text,*Coughing*,*Кашляет*
ARTICY,DFr_910EEF83_0x0100012600012129.Text,The.... the hunger... it has lifted! Thank you!,Г-г.... голод... он утих! Спасибо!
ARTICY,Dlg_1EAA26D2_0x0100012600012141.Text,What do you remember?,Ты помнишь что-нибудь?
ARTICY,DFr_B71442D2_0x0100012600012149.Text,I remember <i>everything</>. Every crunch of bone between my teeth. Every sailor's scream. The taste of their… their meat on my tongue...,Я помню <i>все</>. Каждый хруст кости между зубами. Каждый матросский крик. Вкус их... их мяса на моем языке...
ARTICY,DFr_BFDDC8C6_0x0100012600012158.Text,Why… Why did you come here?,Почему... Почему вы пришли сюда?
ARTICY,DFr_18716C07_0x010001260001215F.Text,We came with Glaukos to free you from your torment.,"Мы пришли с Главком, чтобы освободить тебя от мучений."
ARTICY,Dlg_AA514C5B_0x010001260001218D.Text,Join us and fight against her,Присоединяйся к нам и выступи против нее
ARTICY,DFr_F9AB9623_0x01000126000121A2.Text,You would stand against Retribution herself?,Ты выступишь против самого Возмездия?
ARTICY,DFr_FFBE7075_0x01000126000121AA.Text,"We must. She seeks to raise Kronos and erase the world as we know it. We are... <i>heroes</>, tasked by the Moirai to stop her.","Мы должны. Она хочет воскресить Кроноса и уничтожить мир, каким мы его знаем. Мы... <i>герои</>, которым Мойры поручили остановить ее."
ARTICY,DFr_06258688_0x01000126000121B1.Text,A worthy task. I will add my strength to yours.,Достойная задача. Я добавлю свою силу к твоей.
ARTICY,Dlg_36708C1A_0x0100012600012211.Text,Nemesis could return at any moment.,Немезида может вернуться в любой момент
ARTICY,DFr_0025EEED_0x0100012600012209.Text,I will open a doorway to Olympos. There we can seek safe harbor and the aid of the Olympians.,Я открою дверь в Олимп. Там мы сможем найти безопасную гавань и помощь олимпийцев.
ARTICY,DFr_E0A8513A_0x0100012600012166.Text,<i>Glaukos! </>That <i>bastard</>! Where is he?,<i>Главк!</> Этот <i>ублюдок</>! Где он?
ARTICY,DFr_2F68F482_0x010001260001216F.Text,"He... he tried to free you, but Nemesis… she murdered him. He--his… <i>body</>--is up there.","Он... он пытался освободить тебя, но Немезида... она убила его. Он... его... <i>тело</> там, наверху."
ARTICY,DFr_D0008EAC_0x0100012600012176.Text,He... he <i>what</>? I do not...,Он... он <i>что</>? Я не...
ARTICY,DFr_22EC7EE4_0x0100012600012185.Text,But <i>Nemesis</> lives? How <i>dare</> she turn me into a monster! How <i>dare</> she curse me with such terrible hunger!,Но <i>Немезида</> жива? Как она посмела превратить меня в чудовище?! Как она <i>посмела</> проклясть меня таким ужасным голодом?!
ARTICY,DFr_E21A47A3_0x0100012600012233.Text,"There! Quickly, step through to Olympos!","Сюда! Быстрее, войдите на Олимп!"
ARTICY,DFr_57E64F43_0x01000126000187EB.Text,"Somehow, the Titan Ichor is holding the priestess captive...",Ихор титана каким-то образом удерживает жрицу в плену...
ARTICY,DFr_088F9A72_0x0100012600018801.Text,I fear she won't last much longer. I doubt any mortal is capable of holding that much energy for long.,"Боюсь, она долго не протянет. Сомневаюсь, что кто-то из смертных способен долго удерживать столько энергии."
